customer_id,full_name,email,phone,city,segment,created_at,is_active,deleted_at
29383,Miguel Perez,miguelperez.jdwu@cliente.net,+595998914746,San Lorenzo,retail,2024-01-08T23:29:32,1,
29384,Luis Perez,luisperez.3580@empresa.com,+595969929096,Encarnación,online_only,2023-09-16T15:21:39,1,
29385,Fernando Rojas,fernandorojas.la1g@empresa.com,+595996682323,Encarnación,retail,2023-10-01T17:29:58,1,
29386,Paula Gomez,paulagomez.h760@mail.com,+595944824650,Luque,wholesale,2025-02-17T20:57:54,1,
29387,Lucia Martinez,luciamartinez.icw4@cliente.net,+595929910450,Villa Elisa,vip,2023-09-24T09:26:57,1,
29388,Sofia Gomez,sofiagomez.jhpq@empresa.com,+595987901930,Lambaré,retail,2023-12-15T07:54:21,1,
29389,Mateo Castillo,mateocastillo.dtli@cliente.net,+595947966090,Asunción,retail,2025-02-27T18:01:56,1,
29390,Fernando Gomez,fernandogomez.k424@correo.py,+595986203280,Encarnación,online_only,2023-11-12T23:09:25,1,
29391,Diego Perez,diegoperez.u64r@example.com,+595956661685,Lambaré,retail,2025-06-29T15:23:14,1,
29392,Paula Torres,paulatorres.e1be@cliente.net,+595950835036,Capiatá,wholesale,2024-12-21T17:59:30,1,
29393,Sofia Diaz,sofiadiaz.keod@cliente.net,+595932861486,Lambaré,retail,2023-02-22T15:35:49,1,
29394,Juan Lopez,juanlopez.c3kn@mail.com,+595979730878,Ñemby,retail,2023-03-08T08:36:03,1,
29395,Andres Romero,andresromero.cgzi@empresa.com,+595936930596,Capiatá,retail,2025-02-09T22:25:31,1,
29396,Rocio Acosta,rocioacosta.5nig@cliente.net,+595952177644,Encarnación,retail,2024-03-17T18:09:25,1,
29397,Bruno Perez,brunoperez.a7g6@mail.com,+595972868045,Villa Elisa,retail,2023-08-24T19:47:10,1,
29398,Miguel Torres,migueltorres.arb8@empresa.com,+595995852684,Fernando de la Mora,online_only,2024-02-22T13:01:23,1,
29399,Maria Alvarez,mariaalvarez.qpw3@correo.py,+595955771911,Villa Elisa,vip,2023-05-21T11:22:48,1,
29400,Camila Fernandez,camilafernandez.7y8t@mail.com,+595927266154,Lambaré,wholesale,2023-06-23T16:46:19,1,
29401,Andres Gomez,andresgomez.o02m@example.com,+595991394030,Luque,retail,2025-07-28T00:21:00,1,
29402,Agustina Rojas,agustinarojas.fokd@example.com,+595972276268,Lambaré,retail,2024-11-19T13:48:15,1,
29403,Maria Castillo,mariacastillo.7w43@empresa.com,+595924322889,San Lorenzo,retail,2026-01-29T02:19:56,1,
29404,Andres Torres,andrestorres.eiyy@empresa.com,+595967639376,Luque,retail,2023-01-30T09:47:12,1,
29405,Camila Rojas,camilarojas.x26o@empresa.com,+595993718272,Luque,retail,2023-12-15T23:30:04,1,
29406,Pedro Sanchez,pedrosanchez.sev8@correo.py,+595968568752,Asunción,wholesale,2025-07-15T17:28:39,1,
29407,Luis Mendoza,luismendoza.gb50@example.com,+595924374824,San Lorenzo,retail,2024-02-29T07:54:11,1,
29408,Ana Ruiz,anaruiz.7fey@correo.py,+595972249718,Villa Elisa,retail,2024-05-31T17:56:26,1,
29409,Julia Rojas,juliarojas.2b22@example.com,+595980163007,Villa Elisa,wholesale,2024-03-07T01:48:06,1,
29410,Juan Flores,juanflores.9nnc@mail.com,+595912940559,Ñemby,retail,2023-11-07T15:52:35,1,
29411,Julia Mendoza,juliamendoza.89fb@empresa.com,+595987187811,Asunción,retail,2024-10-24T00:18:25,1,
29412,Ana Ruiz,anaruiz.55ye@example.com,+595912627917,Ñemby,online_only,2023-04-02T10:50:15,1,
29413,Rocio Rojas,rociorojas.mkyg@empresa.com,+595930618263,Capiatá,retail,2025-05-21T06:00:11,1,
29414,Lucia Mendoza,luciamendoza.ax0t@mail.com,+595956836276,Lambaré,retail,2023-04-18T20:40:40,1,
29415,Miguel Acosta,miguelacosta.iko6@example.com,+595962621974,San Lorenzo,retail,2023-06-14T10:37:22,1,
29416,Lucia Sanchez,luciasanchez.zr8y@cliente.net,+595975437653,Ñemby,retail,2025-03-18T10:49:37,1,
29417,Valeria Lopez,valerialopez.wf0d@cliente.net,+595943169373,Ñemby,wholesale,2023-01-18T10:24:31,1,
29418,Camila Romero,camilaromero.zwmn@mail.com,+595912764376,Ciudad del Este,wholesale,2024-02-11T16:33:05,1,
29419,Julia Flores,juliaflores.tem4@correo.py,+595916898260,Asunción,retail,2025-04-23T10:41:53,1,
29420,Andres Ortiz,andresortiz.lf1n@example.com,+595912352297,Lambaré,wholesale,2023-12-15T18:02:12,1,
29421,Agustina Acosta,agustinaacosta.iy9a@cliente.net,+595944601265,Luque,retail,2024-01-25T20:57:18,1,
29422,Juan Ramirez,juanramirez.ekpw@empresa.com,+595971273310,Ñemby,retail,2025-12-20T10:12:05,1,
29423,Mateo Torres,mateotorres.0626@cliente.net,+595947413854,Encarnación,retail,2024-08-17T20:26:46,1,
29424,Julia Castillo,juliacastillo.7ekc@empresa.com,+595915136982,Ñemby,retail,2024-03-19T09:46:52,1,
29425,Lucia Fernandez,luciafernandez.hfau@cliente.net,+595911207669,Villa Elisa,retail,2025-01-23T12:44:45,1,
29426,Bruno Acosta,brunoacosta.njau@correo.py,+595989538705,Fernando de la Mora,wholesale,2024-09-10T02:05:15,1,
29427,Paula Ruiz,paularuiz.y4av@mail.com,+595955743781,Luque,retail,2026-02-01T20:26:58,1,
29428,Juan Torres,juantorres.e1yc@cliente.net,+595971474523,Ciudad del Este,retail,2023-10-23T10:37:38,1,
29429,Juan Sanchez,juansanchez.nuu4@empresa.com,+595929652055,Encarnación,wholesale,2025-05-18T20:43:19,1,
29430,Andres Ramirez,andresramirez.9oo6@correo.py,+595993149388,Ciudad del Este,online_only,2024-06-18T02:03:57,1,
29431,Paula Castillo,paulacastillo.1ojs@correo.py,+595919233287,Ñemby,online_only,2024-01-06T14:06:29,1,
29432,Ana Romero,anaromero.xeip@cliente.net,+595927893425,Encarnación,wholesale,2024-02-26T01:55:37,1,
29433,Julia Martinez,juliamartinez.hgyt@example.com,+595939516464,Encarnación,retail,2023-07-29T09:28:18,1,
29434,Camila Martinez,camilamartinez.jkod@empresa.com,+595946334270,Lambaré,retail,2025-06-07T04:56:17,1,
29435,Agustina Gonzalez,agustinagonzalez.g7ob@example.com,+595941214010,Lambaré,retail,2024-09-03T13:43:32,1,
29436,Paula Romero,paularomero.49ub@example.com,+595947507015,San Lorenzo,retail,2025-03-16T18:31:44,1,
29437,Bruno Gomez,brunogomez.6k6d@empresa.com,+595925700661,San Lorenzo,retail,2024-07-22T01:28:49,1,
29438,Ana Perez,anaperez.7zkf@correo.py,+595913272666,Ñemby,retail,2025-10-06T15:56:36,1,
29439,Fernando Flores,fernandoflores.5mwq@empresa.com,+595991900208,San Lorenzo,retail,2023-05-21T10:43:43,1,
29440,Lucia Flores,luciaflores.j6t2@mail.com,+595925512137,Asunción,online_only,2024-03-28T12:17:40,1,
29441,Pedro Flores,pedroflores.8348@mail.com,+595957793287,Ciudad del Este,retail,2024-06-04T04:32:27,1,
29442,Mateo Flores,mateoflores.buof@mail.com,+595911622710,San Lorenzo,online_only,2025-12-25T10:17:22,1,
29443,Mateo Lopez,mateolopez.bb7m@example.com,+595973924131,Lambaré,wholesale,2025-12-31T01:07:43,1,
29444,Sofia Mendoza,sofiamendoza.oafz@example.com,+595978915063,Capiatá,wholesale,2024-11-28T23:36:24,1,
29445,Sofia Perez,sofiaperez.2gc5@mail.com,+595925802990,Lambaré,retail,2024-09-05T14:58:58,1,
29446,Paula Lopez,paulalopez.ox97@example.com,+595927632440,Capiatá,retail,2023-07-08T19:24:48,1,
29447,Mateo Rojas,mateorojas.kwo3@example.com,+595930919881,Asunción,retail,2026-01-30T12:33:12,1,
29448,Julia Alvarez,juliaalvarez.bgew@empresa.com,+595964919687,Luque,wholesale,2024-03-09T22:12:59,1,
29449,Luis Diaz,luisdiaz.zzkg@empresa.com,+595936418502,Encarnación,retail,2023-08-12T21:34:38,1,
29450,Juan Sanchez,juansanchez.bgzm@example.com,+595951822357,Asunción,online_only,2023-01-29T10:23:51,1,
29451,Paula Ruiz,paularuiz.vj83@correo.py,+595936851231,Luque,retail,2024-10-13T21:09:00,1,
29452,Paula Torres,paulatorres.t5ds@mail.com,+595988408867,Villa Elisa,retail,2023-05-21T23:16:05,1,
29453,Mateo Gomez,mateogomez.m2gw@cliente.net,+595981913317,Encarnación,wholesale,2023-04-23T12:18:14,1,
29454,Camila Martinez,camilamartinez.twkp@correo.py,+595981683295,Fernando de la Mora,online_only,2023-09-16T15:01:01,1,
29455,Valeria Mendoza,valeriamendoza.jfw6@cliente.net,+595953681146,Fernando de la Mora,retail,2025-04-24T18:50:51,1,
29456,Maria Alvarez,mariaalvarez.r5y8@example.com,+595910100115,Ñemby,retail,2025-01-05T12:13:46,1,
29457,Fernando Castillo,fernandocastillo.x1eh@correo.py,+595921154720,Asunción,retail,2023-11-29T02:50:43,1,
29458,Bruno Flores,brunoflores.cdqo@example.com,+595920205019,Villa Elisa,wholesale,2025-12-02T22:27:37,1,
29459,Ana Benitez,anabenitez.6a31@mail.com,+595959381547,Lambaré,retail,2025-12-24T19:10:17,1,
29460,Miguel Diaz,migueldiaz.5o9u@example.com,+595928679107,Lambaré,retail,2023-05-16T08:43:07,1,
29461,Carlos Rojas,carlosrojas.ok2f@cliente.net,+595973360947,Luque,retail,2023-01-29T15:10:48,1,
29462,Paula Flores,paulaflores.n1as@example.com,+595941504942,Capiatá,retail,2026-01-02T13:18:37,1,
29463,Fernando Acosta,fernandoacosta.ozla@mail.com,+595927303516,Fernando de la Mora,retail,2024-10-03T05:10:21,1,
29464,Sofia Perez,sofiaperez.kixa@correo.py,+595944744307,Luque,retail,2025-06-29T19:14:40,1,
29465,Agustina Ruiz,agustinaruiz.v5c0@example.com,+595911799356,Capiatá,retail,2025-03-10T12:20:30,1,
29466,Maria Sanchez,mariasanchez.0m7k@cliente.net,+595938894927,Ñemby,wholesale,2025-08-28T03:34:40,1,
29467,Fernando Mendoza,fernandomendoza.l9w3@example.com,+595963508491,Villa Elisa,wholesale,2024-05-04T10:19:12,1,
29468,Paula Mendoza,paulamendoza.hmep@example.com,+595963644437,Encarnación,online_only,2024-06-08T11:23:48,1,
29469,Juan Sanchez,juansanchez.aeyv@example.com,+595920622843,Luque,vip,2026-01-01T13:12:17,1,
29470,Andres Gomez,andresgomez.b4l2@correo.py,+595959298557,Villa Elisa,retail,2025-01-15T19:35:57,1,
29471,Diego Fernandez,diegofernandez.roe6@cliente.net,+595916714714,Villa Elisa,retail,2023-12-07T10:02:36,1,
29472,Diego Perez,diegoperez.1m9j@empresa.com,+595924278352,Ñemby,retail,2024-05-24T01:30:42,1,
29473,Luis Gomez,luisgomez.xhpr@empresa.com,+595955562253,Encarnación,wholesale,2023-01-27T17:53:47,1,
29474,Paula Mendoza,paulamendoza.u7ur@correo.py,+595951106906,Luque,retail,2026-02-06T20:18:43,1,
29475,Rocio Alvarez,rocioalvarez.1qbe@mail.com,+595930741822,Capiatá,online_only,2025-02-16T11:02:33,1,
29476,Camila Martinez,camilamartinez.9oz0@empresa.com,+595922389418,Ñemby,wholesale,2024-07-23T06:23:04,1,
29477,Fernando Ramirez,fernandoramirez.30st@mail.com,+595994259717,San Lorenzo,vip,2024-08-07T12:42:56,1,
29478,Lucia Sanchez,luciasanchez.lhwj@correo.py,+595983313305,Ciudad del Este,retail,2026-02-05T15:29:06,1,
29479,Pedro Gonzalez,pedrogonzalez.oblk@empresa.com,+595966297059,Fernando de la Mora,online_only,2024-11-22T02:27:03,1,
29480,Fernando Alvarez,fernandoalvarez.ugv5@mail.com,+595985965179,Lambaré,wholesale,2023-07-25T20:20:05,1,
29481,Valeria Ruiz,valeriaruiz.4wlm@mail.com,+595958158560,San Lorenzo,retail,2024-09-19T19:15:22,1,
29482,Julia Flores,juliaflores.wb6d@correo.py,+595968884166,Ñemby,wholesale,2023-02-12T12:39:17,1,
29483,Maria Fernandez,mariafernandez.o78x@correo.py,+595955828716,Luque,online_only,2025-03-28T21:57:49,1,
29484,Camila Ramirez,camilaramirez.tv90@correo.py,+595975768858,Fernando de la Mora,online_only,2025-03-12T08:52:44,1,
29485,Mateo Acosta,mateoacosta.cya2@correo.py,+595947576819,Fernando de la Mora,online_only,2024-06-21T20:34:06,1,
29486,Fernando Ramirez,fernandoramirez.872y@cliente.net,+595955873284,Capiatá,wholesale,2025-06-09T10:10:31,1,
29487,Lucia Castillo,luciacastillo.1g3m@cliente.net,+595967231789,San Lorenzo,retail,2023-03-19T13:15:29,1,
29488,Camila Mendoza,camilamendoza.ew4y@cliente.net,+595980447874,San Lorenzo,retail,2023-04-08T13:58:06,1,
29489,Julia Alvarez,juliaalvarez.njh9@example.com,+595943935068,Encarnación,retail,2023-03-07T14:40:01,1,
29490,Bruno Sanchez,brunosanchez.ghtl@example.com,+595963305088,Ciudad del Este,retail,2024-08-09T16:18:38,1,
29491,Rocio Alvarez,rocioalvarez.vhmw@empresa.com,+595944912994,Luque,retail,2023-02-04T06:57:28,1,
29492,Rocio Alvarez,rocioalvarez.bk1l@mail.com,+595913809951,Ciudad del Este,retail,2023-10-05T00:48:25,1,
29493,Fernando Gonzalez,fernandogonzalez.lzsz@cliente.net,+595927698403,Encarnación,retail,2025-12-31T11:18:04,1,
29494,Carlos Castillo,carloscastillo.cu2l@empresa.com,+595969336305,Luque,retail,2023-08-07T12:11:33,1,
29495,Carlos Ruiz,carlosruiz.fjl7@correo.py,+595951656238,Capiatá,retail,2025-12-22T13:33:59,1,
29496,Miguel Martinez,miguelmartinez.f19z@example.com,+595936971145,Capiatá,vip,2025-06-14T07:29:51,1,
29497,Valeria Mendoza,valeriamendoza.bc5b@cliente.net,+595953717612,Fernando de la Mora,online_only,2024-03-17T06:13:10,1,
29498,Agustina Mendoza,agustinamendoza.d8cs@cliente.net,+595968928979,Asunción,retail,2025-04-08T00:06:46,1,
29499,Mateo Ruiz,mateoruiz.itau@correo.py,+595991536797,Ñemby,retail,2025-02-01T21:25:02,1,
29500,Mateo Mendoza,mateomendoza.w40q@correo.py,+595933415576,Fernando de la Mora,online_only,2024-12-07T13:36:53,1,
29501,Julia Castillo,juliacastillo.8uat@example.com,+595917813074,Encarnación,retail,2023-03-02T03:40:48,1,
29502,Juan Castillo,juancastillo.vdka@correo.py,+595993565350,Encarnación,retail,2023-03-15T22:06:25,1,
29503,Maria Castillo,mariacastillo.66eb@correo.py,+595956788768,Capiatá,wholesale,2025-03-14T03:15:48,1,
29504,Diego Lopez,diegolopez.s1oc@mail.com,+595914568374,Villa Elisa,wholesale,2024-03-07T14:37:53,1,
29505,Andres Gomez,andresgomez.gkji@empresa.com,+595983183430,Capiatá,wholesale,2024-06-02T06:06:19,1,
29506,Carlos Ruiz,carlosruiz.0whc@cliente.net,+595981642645,Asunción,retail,2025-01-14T15:29:06,1,
29507,Andres Benitez,andresbenitez.99mp@mail.com,+595962972243,Fernando de la Mora,wholesale,2024-07-20T10:40:09,1,
29508,Mateo Rojas,mateorojas.zryz@correo.py,+595910585569,San Lorenzo,retail,2024-02-09T08:57:53,1,
29509,Lucia Ramirez,luciaramirez.3hzq@correo.py,+595935524757,Villa Elisa,retail,2023-04-26T06:36:15,1,
29510,Bruno Diaz,brunodiaz.2q7f@empresa.com,+595957791972,Asunción,retail,2026-01-19T12:46:47,1,
29511,Camila Mendoza,camilamendoza.vi71@mail.com,+595986111811,Luque,retail,2024-03-19T22:23:29,1,
29512,Rocio Ruiz,rocioruiz.016o@mail.com,+595980416134,Ñemby,retail,2025-06-26T13:45:44,1,
29513,Luis Flores,luisflores.j8uk@mail.com,+595930437149,Luque,wholesale,2023-07-27T11:18:33,1,
29514,Diego Perez,diegoperez.n1vl@mail.com,+595970947177,Fernando de la Mora,retail,2024-01-12T23:38:53,1,
29515,Bruno Acosta,brunoacosta.e03t@empresa.com,+595997866440,Villa Elisa,online_only,2023-01-08T08:49:11,1,
29516,Mateo Martinez,mateomartinez.2jcv@correo.py,+595998183850,Luque,retail,2023-03-10T18:26:26,1,
29517,Pedro Ortiz,pedroortiz.2l03@cliente.net,+595949487120,Capiatá,retail,2024-04-14T02:21:39,1,
29518,Ana Ortiz,anaortiz.2elj@mail.com,+595958460329,Asunción,retail,2024-01-11T02:49:40,1,
29519,Luis Flores,luisflores.vh7a@example.com,+595951565326,Villa Elisa,wholesale,2023-04-29T09:09:57,1,
29520,Valeria Castillo,valeriacastillo.u3ks@empresa.com,+595978841547,Asunción,online_only,2023-09-13T14:07:21,1,
29521,Mateo Mendoza,mateomendoza.jyn1@correo.py,+595972595621,Ñemby,retail,2023-07-30T13:45:55,1,
29522,Carlos Lopez,carloslopez.hltt@cliente.net,+595915160030,Ciudad del Este,wholesale,2025-05-14T23:36:45,1,
29523,Mateo Fernandez,mateofernandez.0skb@mail.com,+595965428592,Capiatá,retail,2023-12-16T12:57:29,1,
29524,Camila Martinez,camilamartinez.y2ew@empresa.com,+595974313736,Lambaré,retail,2024-01-06T07:56:27,1,
29525,Maria Diaz,mariadiaz.cllx@empresa.com,+595995742064,Fernando de la Mora,online_only,2024-05-29T23:28:01,1,
29526,Pedro Ruiz,pedroruiz.1agz@mail.com,+595959425527,Ciudad del Este,retail,2023-07-31T12:59:17,1,
29527,Carlos Martinez,carlosmartinez.e6po@empresa.com,+595938272683,Capiatá,retail,2023-10-01T13:16:33,1,
29528,Sofia Lopez,sofialopez.tur0@correo.py,+595927902010,Luque,retail,2023-08-21T16:59:48,1,
29529,Andres Ramirez,andresramirez.mrlx@cliente.net,+595921869818,San Lorenzo,retail,2025-12-18T05:11:45,1,
29530,Sofia Ramirez,sofiaramirez.gsp2@correo.py,+595913172381,Lambaré,retail,2024-11-29T07:32:35,1,
29531,Bruno Sanchez,brunosanchez.or4y@cliente.net,+595946655646,Lambaré,retail,2025-11-10T07:41:32,1,
29532,Rocio Benitez,rociobenitez.ullc@example.com,+595919268740,Encarnación,online_only,2025-09-08T05:19:42,0,2026-02-18T05:19:42
29533,Fernando Ruiz,fernandoruiz.km3i@example.com,+595924730843,Villa Elisa,retail,2023-10-10T03:49:03,1,
29534,Luis Romero,luisromero.sfz3@example.com,+595932811132,Luque,retail,2023-02-21T10:07:41,1,
29535,Agustina Lopez,agustinalopez.tv7r@empresa.com,+595967264462,Luque,wholesale,2024-05-24T18:13:33,1,
29536,Miguel Acosta,miguelacosta.satc@correo.py,+595983980508,Luque,retail,2024-02-15T09:54:19,1,
29537,Paula Ramirez,paularamirez.8ci9@mail.com,+595930994268,San Lorenzo,retail,2024-11-21T00:16:12,0,2025-01-11T00:16:12
29538,Juan Martinez,juanmartinez.y7gq@empresa.com,+595955780976,San Lorenzo,wholesale,2023-06-28T09:05:29,1,
29539,Fernando Gonzalez,fernandogonzalez.ll4s@empresa.com,+595946857141,Ciudad del Este,retail,2023-07-31T17:33:37,1,
29540,Lucia Diaz,luciadiaz.s7vp@example.com,+595989234852,Ciudad del Este,retail,2023-08-23T18:26:29,1,
29541,Paula Gonzalez,paulagonzalez.mxbr@empresa.com,+595973941922,Villa Elisa,wholesale,2024-12-14T18:30:51,1,
29542,Diego Rojas,diegorojas.ozt4@mail.com,+595943220964,Fernando de la Mora,retail,2023-07-20T13:50:41,1,
29543,Bruno Mendoza,brunomendoza.bhp9@empresa.com,+595918658397,Villa Elisa,wholesale,2024-04-22T17:28:02,1,
29544,Paula Lopez,paulalopez.i389@empresa.com,+595928182650,Lambaré,retail,2023-10-24T19:07:40,1,
29545,Miguel Fernandez,miguelfernandez.132o@empresa.com,+595996203837,Villa Elisa,wholesale,2023-02-05T06:56:28,1,
29546,Miguel Perez,miguelperez.bhk9@example.com,+595929645971,Fernando de la Mora,wholesale,2023-07-20T13:36:04,1,
29547,Ana Castillo,anacastillo.eng1@correo.py,+595996447726,Asunción,retail,2023-10-19T20:40:33,1,
29548,Diego Ramirez,diegoramirez.rmgy@correo.py,+595956526319,San Lorenzo,wholesale,2025-07-14T10:12:24,1,
29549,Fernando Castillo,fernandocastillo.26t1@empresa.com,+595938743001,Fernando de la Mora,retail,2023-07-28T05:32:13,1,
29550,Rocio Fernandez,rociofernandez.7w1z@empresa.com,+595928769587,Villa Elisa,retail,2024-10-22T21:35:44,1,
29551,Agustina Lopez,agustinalopez.r3he@example.com,+595920789028,San Lorenzo,retail,2025-07-23T16:51:06,1,
29552,Luis Alvarez,luisalvarez.7x72@mail.com,+595935601193,Ciudad del Este,wholesale,2026-01-03T13:37:00,1,
29553,Diego Rojas,diegorojas.64x2@empresa.com,+595937639414,Villa Elisa,retail,2024-07-19T04:26:57,1,
29554,Fernando Rojas,fernandorojas.t5ka@example.com,+595960340570,San Lorenzo,wholesale,2023-02-12T05:00:05,1,
29555,Carlos Alvarez,carlosalvarez.knnf@mail.com,+595966100743,Fernando de la Mora,retail,2023-07-24T13:14:00,1,
29556,Sofia Perez,sofiaperez.9lnt@correo.py,+595931308625,Villa Elisa,retail,2024-09-15T06:56:23,1,
29557,Diego Gomez,diegogomez.yhhh@cliente.net,+595922319432,Capiatá,retail,2024-10-08T07:40:08,1,
29558,Bruno Romero,brunoromero.xuwj@cliente.net,+595998834555,Capiatá,retail,2026-01-16T07:26:13,1,
29559,Mateo Torres,mateotorres.eiy0@mail.com,+595933540810,Lambaré,retail,2024-05-10T13:12:57,1,
29560,Ana Gomez,anagomez.cl3c@example.com,+595932249767,Lambaré,retail,2024-05-10T00:59:43,1,
29561,Rocio Mendoza,rociomendoza.7l6e@cliente.net,+595917647043,Capiatá,retail,2024-04-30T16:01:19,1,
29562,Pedro Benitez,pedrobenitez.5aod@cliente.net,+595977604723,Fernando de la Mora,online_only,2023-11-12T04:49:58,1,
29563,Rocio Diaz,rociodiaz.k7xe@example.com,+595982280056,Luque,retail,2023-08-17T19:36:57,1,
29564,Julia Sanchez,juliasanchez.bonr@cliente.net,+595958999222,Ciudad del Este,retail,2025-11-29T01:11:59,0,2026-01-28T01:11:59
29565,Andres Sanchez,andressanchez.gvjo@mail.com,+595961813894,Encarnación,online_only,2024-12-27T01:36:11,1,
29566,Pedro Ortiz,pedroortiz.k4nf@correo.py,+595983309673,San Lorenzo,retail,2025-09-04T07:01:53,1,
29567,Paula Benitez,paulabenitez.0fxd@correo.py,+595998304378,Villa Elisa,retail,2025-07-20T20:33:50,1,
29568,Rocio Lopez,rociolopez.3e7r@empresa.com,+595970541294,Luque,retail,2025-09-22T12:50:44,1,
29569,Camila Diaz,camiladiaz.vx5y@correo.py,+595939645039,Fernando de la Mora,vip,2024-07-05T00:30:28,1,
29570,Maria Acosta,mariaacosta.2l3s@empresa.com,+595920654508,Ñemby,retail,2023-11-24T06:11:29,1,
29571,Luis Sanchez,luissanchez.fq25@correo.py,+595918219046,Encarnación,retail,2023-06-19T00:15:44,1,
29572,Valeria Rojas,valeriarojas.vac8@example.com,+595944296952,Ñemby,retail,2025-08-01T03:06:15,1,
29573,Miguel Torres,migueltorres.icf7@example.com,+595947218442,Encarnación,retail,2023-10-25T04:54:47,1,
29574,Mateo Acosta,mateoacosta.obz4@example.com,+595979749489,Villa Elisa,retail,2025-08-19T00:11:54,1,
29575,Ana Torres,anatorres.4yqy@example.com,+595951653730,Lambaré,wholesale,2023-12-23T15:03:41,1,
29576,Mateo Benitez,mateobenitez.0sfy@cliente.net,+595946821421,San Lorenzo,wholesale,2023-06-11T22:54:24,1,
29577,Luis Romero,luisromero.p13z@mail.com,+595998787444,San Lorenzo,retail,2025-09-30T06:04:22,1,
29578,Miguel Fernandez,miguelfernandez.0ygg@mail.com,+595920264700,Fernando de la Mora,retail,2024-02-05T22:21:10,1,
29579,Valeria Ortiz,valeriaortiz.m31d@cliente.net,+595961924976,San Lorenzo,retail,2024-12-09T16:21:43,1,
29580,Pedro Romero,pedroromero.zhm2@empresa.com,+595973696198,Lambaré,retail,2024-04-08T06:13:19,1,
29581,Ana Gomez,anagomez.jwlr@empresa.com,+595916961191,Lambaré,retail,2025-11-18T15:02:56,1,
29582,Fernando Sanchez,fernandosanchez.c1l0@empresa.com,+595991402042,Asunción,retail,2023-08-04T08:45:29,1,
29583,Maria Romero,mariaromero.fv3d@cliente.net,+595976567526,Villa Elisa,wholesale,2024-01-01T17:30:58,1,
29584,Fernando Fernandez,fernandofernandez.z9dr@example.com,+595921793540,Asunción,retail,2025-05-31T03:46:22,1,
29585,Pedro Ortiz,pedroortiz.xr1b@correo.py,+595949268255,Capiatá,wholesale,2025-09-18T15:15:05,1,
29586,Mateo Alvarez,mateoalvarez.digo@correo.py,+595920225719,Villa Elisa,online_only,2024-10-23T02:30:56,1,
29587,Agustina Sanchez,agustinasanchez.gzhk@cliente.net,+595974253851,Asunción,retail,2025-06-18T08:03:14,1,
29588,Rocio Flores,rocioflores.g7u8@mail.com,+595943575925,Asunción,retail,2024-11-30T01:23:24,1,
29589,Miguel Ramirez,miguelramirez.15wq@cliente.net,+595994478321,Villa Elisa,wholesale,2025-12-13T22:46:30,1,
29590,Valeria Alvarez,valeriaalvarez.3nw2@correo.py,+595978623777,Luque,retail,2025-12-27T03:51:35,1,
29591,Andres Castillo,andrescastillo.pvrf@empresa.com,+595989452192,Ñemby,online_only,2023-10-02T15:50:04,1,
29592,Julia Castillo,juliacastillo.2ehu@mail.com,+595933876572,San Lorenzo,retail,2024-01-29T15:30:18,1,
29593,Fernando Alvarez,fernandoalvarez.9j9b@correo.py,+595974387973,San Lorenzo,online_only,2025-12-11T23:44:19,1,
29594,Miguel Benitez,miguelbenitez.5dln@example.com,+595925840289,Fernando de la Mora,retail,2023-11-23T15:06:49,1,
29595,Miguel Lopez,miguellopez.out7@example.com,+595997630542,Ñemby,retail,2025-01-19T03:05:24,1,
29596,Maria Romero,mariaromero.99lb@empresa.com,+595913419746,Ciudad del Este,wholesale,2026-02-04T14:22:04,1,
29597,Juan Romero,juanromero.ozsv@example.com,+595971889751,Encarnación,retail,2025-04-14T09:57:33,1,
29598,Rocio Romero,rocioromero.hszh@cliente.net,+595973747611,Luque,online_only,2025-01-11T00:53:53,1,
29599,Agustina Rojas,agustinarojas.oxcu@correo.py,+595954257612,Asunción,online_only,2023-07-31T03:57:41,0,2023-11-06T03:57:41
29600,Julia Ruiz,juliaruiz.0hoh@empresa.com,+595994311178,Ciudad del Este,retail,2023-09-01T06:25:24,1,
29601,Lucia Alvarez,luciaalvarez.8uqn@example.com,+595914471583,San Lorenzo,vip,2023-09-03T10:28:33,1,
29602,Luis Romero,luisromero.2ig2@cliente.net,+595929307903,San Lorenzo,online_only,2023-03-29T23:45:54,1,
29603,Ana Ramirez,anaramirez.u93p@example.com,+595972936773,Lambaré,retail,2026-02-03T13:11:25,1,
29604,Andres Fernandez,andresfernandez.gaii@correo.py,+595916149736,Capiatá,vip,2025-08-05T15:52:27,1,
29605,Julia Fernandez,juliafernandez.c1y2@mail.com,+595947133861,Villa Elisa,retail,2025-06-09T14:35:09,1,
29606,Diego Torres,diegotorres.hkdf@mail.com,+595952521415,Luque,retail,2025-05-27T12:52:49,1,
29607,Juan Diaz,juandiaz.ferl@example.com,+595927412794,Encarnación,retail,2025-10-06T22:56:01,1,
29608,Luis Flores,luisflores.234c@empresa.com,+595917305584,Lambaré,online_only,2025-03-15T16:59:59,1,
29609,Andres Mendoza,andresmendoza.d5d2@cliente.net,+595940168932,Luque,retail,2023-10-25T20:28:32,1,
29610,Julia Sanchez,juliasanchez.e3c8@mail.com,+595973574395,Ñemby,retail,2023-09-23T20:42:19,1,
29611,Lucia Ruiz,luciaruiz.urfb@empresa.com,+595973575406,Ciudad del Este,wholesale,2024-07-16T09:22:09,1,
29612,Paula Perez,paulaperez.rb3p@mail.com,+595972109056,Ciudad del Este,wholesale,2023-08-13T02:30:47,0,2024-08-27T02:30:47
